,Pairs,Follows,Followed_by
1517,"('ProfOmarMath', 'steuard')",False,False
1518,"('ProfOmarMath', 'Aerathil')",False,False
1519,"('ProfOmarMath', 'aocole')",False,False
1520,"('ProfOmarMath', 'carlosdavis')",False,False
1521,"('ProfOmarMath', 'mentaikosupaget')",False,False
1522,"('ProfOmarMath', 'pboothe')",False,False
1523,"('ProfOmarMath', 'jtbandes')",False,False
1524,"('ProfOmarMath', 'yogurtearl')",False,False
1525,"('ProfOmarMath', 'haaksmash')",False,False
1526,"('ProfOmarMath', 'angusho')",False,False
1527,"('ProfOmarMath', 'gdarklighter')",False,False
1528,"('ProfOmarMath', 'emalminator')",False,False
1529,"('ProfOmarMath', 'danwr')",False,False
1530,"('ProfOmarMath', 'Kevin_Hainline')",False,False
1531,"('ProfOmarMath', 'djtrindle')",False,False
1532,"('ProfOmarMath', 'ekayfoli')",False,False
1533,"('ProfOmarMath', 'dyong')",True,True
1534,"('ProfOmarMath', 'mtauraso')",False,False
1535,"('ProfOmarMath', 'eriksowa')",False,False
1536,"('ProfOmarMath', 'siapplebaum')",False,False
1537,"('ProfOmarMath', 'schimonster')",False,False
1538,"('ProfOmarMath', 'MikePricePhD')",False,False
1539,"('ProfOmarMath', 'jessibythebay')",False,False
1540,"('ProfOmarMath', 'jtspender')",False,False
1541,"('ProfOmarMath', 'drmorr0')",False,False
1542,"('ProfOmarMath', 'dorianscrima')",False,False
1543,"('ProfOmarMath', 'jeffreydrummond')",False,False
1544,"('ProfOmarMath', 'blampin')",False,False
1545,"('ProfOmarMath', 'franceshocutt')",False,False
1546,"('ProfOmarMath', 'MoreLuckey')",False,False
1547,"('Eliot_Bush', 'rsourspa')",False,False
1548,"('Eliot_Bush', 'briposadas')",False,False
1549,"('Eliot_Bush', 'elizjohansen')",False,False
1550,"('Eliot_Bush', 'mattspencer_ee')",True,True
1551,"('Eliot_Bush', 'XandaSchofield')",True,True
1552,"('Eliot_Bush', 'stldenbroncofan')",False,False
1553,"('Eliot_Bush', 'ohmaimy')",False,False
1554,"('Eliot_Bush', 'PITraders')",False,False
1555,"('Eliot_Bush', 'HMCDOS')",False,False
1556,"('Eliot_Bush', 'BlaineHackman')",False,False
1557,"('Eliot_Bush', 'hmcen_official')",False,False
1558,"('Eliot_Bush', 'DaringRant')",False,False
1559,"('Eliot_Bush', 'abby_korth')",False,False
1560,"('Eliot_Bush', 'caitlin_vierra')",False,False
1561,"('Eliot_Bush', 'rf_mehlinger')",False,False
1562,"('Eliot_Bush', 'tony1athome')",False,False
1563,"('Eliot_Bush', 'vanessareality')",False,False
1564,"('Eliot_Bush', 'jtamm7')",False,False
1565,"('Eliot_Bush', 'gavmdr')",False,False
1566,"('Eliot_Bush', 'equan430')",False,False
1567,"('Eliot_Bush', 'terribletasman')",False,False
1568,"('Eliot_Bush', 'hocherie1')",False,False
1569,"('Eliot_Bush', 'jkim720')",False,False
1570,"('Eliot_Bush', 'InqHmc')",False,False
1571,"('Eliot_Bush', 'claremontind')",False,False
1572,"('Eliot_Bush', 'cmcforum')",False,False
1573,"('Eliot_Bush', 'KGIpres')",False,False
1574,"('Eliot_Bush', 'KeckGrad')",False,False
1575,"('Eliot_Bush', 'hkbyoung')",False,False
1576,"('Eliot_Bush', 'macavity42')",False,False
1577,"('Eliot_Bush', 'JackRNewhouse')",False,False
1578,"('Eliot_Bush', 'everner')",False,False
1579,"('Eliot_Bush', 'raunak_pednekar')",False,False
1580,"('Eliot_Bush', 'leslieforrrestr')",False,False
1581,"('Eliot_Bush', 'hmcicecreambike')",False,False
1582,"('Eliot_Bush', 'rdchambers')",False,False
1583,"('Eliot_Bush', 'Craigni')",False,False
1584,"('Eliot_Bush', 'LucidLunatic')",False,False
1585,"('Eliot_Bush', 'EvanHub')",False,False
1586,"('Eliot_Bush', 'HEKS86')",False,False
1587,"('Eliot_Bush', 'elsweato')",False,False
1588,"('Eliot_Bush', 'StephenBlankley')",False,False
1589,"('Eliot_Bush', 'SoniaMinassian')",False,False
1590,"('Eliot_Bush', 'stephani_shusta')",False,False
1591,"('Eliot_Bush', 'moniebalogna')",False,False
1592,"('Eliot_Bush', 'susanna_todaro')",False,False
1593,"('Eliot_Bush', 'gmcredo1')",False,False
1594,"('Eliot_Bush', 'EvannRamona')",False,False
1595,"('Eliot_Bush', 'jonessurgery')",False,False
1596,"('Eliot_Bush', 'FinalFrog')",False,False
1597,"('Eliot_Bush', 'MsKretsch')",False,False
1598,"('Eliot_Bush', 'gharrettwong')",False,False
1599,"('Eliot_Bush', 'steuard')",False,False
1600,"('Eliot_Bush', 'Aerathil')",False,False
1601,"('Eliot_Bush', 'aocole')",False,False
1602,"('Eliot_Bush', 'carlosdavis')",False,False
1603,"('Eliot_Bush', 'mentaikosupaget')",False,False
1604,"('Eliot_Bush', 'pboothe')",False,False
1605,"('Eliot_Bush', 'jtbandes')",False,False
1606,"('Eliot_Bush', 'yogurtearl')",False,False
1607,"('Eliot_Bush', 'haaksmash')",False,False
1608,"('Eliot_Bush', 'angusho')",False,False
1609,"('Eliot_Bush', 'gdarklighter')",False,False
1610,"('Eliot_Bush', 'emalminator')",False,False
1611,"('Eliot_Bush', 'danwr')",False,False
1612,"('Eliot_Bush', 'Kevin_Hainline')",False,False
1613,"('Eliot_Bush', 'djtrindle')",False,False
1614,"('Eliot_Bush', 'ekayfoli')",False,False
1615,"('Eliot_Bush', 'dyong')",False,False
1616,"('Eliot_Bush', 'mtauraso')",False,False
1617,"('Eliot_Bush', 'eriksowa')",False,False
1618,"('Eliot_Bush', 'siapplebaum')",False,False
1619,"('Eliot_Bush', 'schimonster')",False,False
1620,"('Eliot_Bush', 'MikePricePhD')",False,False
1621,"('Eliot_Bush', 'jessibythebay')",False,False
1622,"('Eliot_Bush', 'jtspender')",False,False
1623,"('Eliot_Bush', 'drmorr0')",False,False
1624,"('Eliot_Bush', 'dorianscrima')",False,False
1625,"('Eliot_Bush', 'jeffreydrummond')",False,False
1626,"('Eliot_Bush', 'blampin')",False,False
1627,"('Eliot_Bush', 'franceshocutt')",False,False
1628,"('Eliot_Bush', 'MoreLuckey')",False,False
1629,"('rsourspa', 'briposadas')",False,False
1630,"('rsourspa', 'elizjohansen')",False,False
1631,"('rsourspa', 'mattspencer_ee')",False,False
1632,"('rsourspa', 'XandaSchofield')",False,False
1633,"('rsourspa', 'stldenbroncofan')",False,False
1634,"('rsourspa', 'ohmaimy')",False,False
1635,"('rsourspa', 'PITraders')",False,False
1636,"('rsourspa', 'HMCDOS')",False,False
1637,"('rsourspa', 'BlaineHackman')",,
1638,"('rsourspa', 'hmcen_official')",False,False
1639,"('rsourspa', 'DaringRant')",False,False
1640,"('rsourspa', 'abby_korth')",,
1641,"('rsourspa', 'caitlin_vierra')",,
1642,"('rsourspa', 'rf_mehlinger')",False,False
1643,"('rsourspa', 'tony1athome')",False,False
1644,"('rsourspa', 'vanessareality')",False,False
1645,"('rsourspa', 'jtamm7')",,
1646,"('rsourspa', 'gavmdr')",False,False
1647,"('rsourspa', 'equan430')",False,False
1648,"('rsourspa', 'terribletasman')",False,False
1649,"('rsourspa', 'hocherie1')",False,False
1650,"('rsourspa', 'jkim720')",,
1651,"('rsourspa', 'InqHmc')",False,False
1652,"('rsourspa', 'claremontind')",False,False
1653,"('rsourspa', 'cmcforum')",False,False
1654,"('rsourspa', 'KGIpres')",False,False
1655,"('rsourspa', 'KeckGrad')",False,False
1656,"('rsourspa', 'hkbyoung')",False,False
1657,"('rsourspa', 'macavity42')",False,False
1658,"('rsourspa', 'JackRNewhouse')",False,False
1659,"('rsourspa', 'everner')",False,False
1660,"('rsourspa', 'raunak_pednekar')",False,False
1661,"('rsourspa', 'leslieforrrestr')",False,False
1662,"('rsourspa', 'hmcicecreambike')",False,False
1663,"('rsourspa', 'rdchambers')",False,False
1664,"('rsourspa', 'Craigni')",False,False
1665,"('rsourspa', 'LucidLunatic')",False,False
1666,"('rsourspa', 'EvanHub')",False,False
1667,"('rsourspa', 'HEKS86')",False,False
1668,"('rsourspa', 'elsweato')",False,False
1669,"('rsourspa', 'StephenBlankley')",False,False
1670,"('rsourspa', 'SoniaMinassian')",False,False
1671,"('rsourspa', 'stephani_shusta')",False,False
1672,"('rsourspa', 'moniebalogna')",False,False
1673,"('rsourspa', 'susanna_todaro')",,
1674,"('rsourspa', 'gmcredo1')",False,False
1675,"('rsourspa', 'EvannRamona')",False,False
1676,"('rsourspa', 'jonessurgery')",False,False
1677,"('rsourspa', 'FinalFrog')",,
1678,"('rsourspa', 'MsKretsch')",False,False
1679,"('rsourspa', 'gharrettwong')",,
1680,"('rsourspa', 'steuard')",False,False
1681,"('rsourspa', 'Aerathil')",False,False
1682,"('rsourspa', 'aocole')",,
1683,"('rsourspa', 'carlosdavis')",False,False
1684,"('rsourspa', 'mentaikosupaget')",False,False
1685,"('rsourspa', 'pboothe')",,
1686,"('rsourspa', 'jtbandes')",False,False
1687,"('rsourspa', 'yogurtearl')",False,False
1688,"('rsourspa', 'haaksmash')",,
1689,"('rsourspa', 'angusho')",False,False
1690,"('rsourspa', 'gdarklighter')",False,False
1691,"('rsourspa', 'emalminator')",False,False
1692,"('rsourspa', 'danwr')",False,False
1693,"('rsourspa', 'Kevin_Hainline')",False,False
1694,"('rsourspa', 'djtrindle')",,
1695,"('rsourspa', 'ekayfoli')",False,False
1696,"('rsourspa', 'dyong')",False,False
1697,"('rsourspa', 'mtauraso')",False,False
1698,"('rsourspa', 'eriksowa')",False,False
1699,"('rsourspa', 'siapplebaum')",False,False
1700,"('rsourspa', 'schimonster')",False,False
1701,"('rsourspa', 'MikePricePhD')",False,False
1702,"('rsourspa', 'jessibythebay')",False,False
1703,"('rsourspa', 'jtspender')",False,False
1704,"('rsourspa', 'drmorr0')",False,False
1705,"('rsourspa', 'dorianscrima')",False,False
1706,"('rsourspa', 'jeffreydrummond')",False,False
1707,"('rsourspa', 'blampin')",,
1708,"('rsourspa', 'franceshocutt')",,
1709,"('rsourspa', 'MoreLuckey')",False,False
1710,"('briposadas', 'elizjohansen')",False,False
1711,"('briposadas', 'mattspencer_ee')",False,False
1712,"('briposadas', 'XandaSchofield')",True,True
1713,"('briposadas', 'stldenbroncofan')",False,False
1714,"('briposadas', 'ohmaimy')",False,False
1715,"('briposadas', 'PITraders')",False,False
1716,"('briposadas', 'HMCDOS')",False,False
1717,"('briposadas', 'BlaineHackman')",False,False
1718,"('briposadas', 'hmcen_official')",False,False
1719,"('briposadas', 'DaringRant')",False,False
1720,"('briposadas', 'abby_korth')",False,False
1721,"('briposadas', 'caitlin_vierra')",False,False
1722,"('briposadas', 'rf_mehlinger')",False,False
1723,"('briposadas', 'tony1athome')",False,False
1724,"('briposadas', 'vanessareality')",False,False
1725,"('briposadas', 'jtamm7')",False,False
1726,"('briposadas', 'gavmdr')",False,False
1727,"('briposadas', 'equan430')",False,False
1728,"('briposadas', 'terribletasman')",False,False
1729,"('briposadas', 'hocherie1')",False,False
1730,"('briposadas', 'jkim720')",False,False
1731,"('briposadas', 'InqHmc')",False,False
1732,"('briposadas', 'claremontind')",False,False
1733,"('briposadas', 'cmcforum')",False,False
1734,"('briposadas', 'KGIpres')",False,False
1735,"('briposadas', 'KeckGrad')",False,False
1736,"('briposadas', 'hkbyoung')",False,False
1737,"('briposadas', 'macavity42')",False,False
1738,"('briposadas', 'JackRNewhouse')",False,False
1739,"('briposadas', 'everner')",False,False
1740,"('briposadas', 'raunak_pednekar')",False,False
1741,"('briposadas', 'leslieforrrestr')",False,False
1742,"('briposadas', 'hmcicecreambike')",False,False
1743,"('briposadas', 'rdchambers')",False,False
1744,"('briposadas', 'Craigni')",False,False
1745,"('briposadas', 'LucidLunatic')",False,False
1746,"('briposadas', 'EvanHub')",False,False
1747,"('briposadas', 'HEKS86')",False,False
1748,"('briposadas', 'elsweato')",False,False
1749,"('briposadas', 'StephenBlankley')",False,False
1750,"('briposadas', 'SoniaMinassian')",False,False
1751,"('briposadas', 'stephani_shusta')",False,False
1752,"('briposadas', 'moniebalogna')",False,False
1753,"('briposadas', 'susanna_todaro')",False,False
1754,"('briposadas', 'gmcredo1')",False,False
1755,"('briposadas', 'EvannRamona')",False,False
1756,"('briposadas', 'jonessurgery')",False,False
1757,"('briposadas', 'FinalFrog')",False,False
1758,"('briposadas', 'MsKretsch')",False,False
1759,"('briposadas', 'gharrettwong')",False,False
1760,"('briposadas', 'steuard')",False,False
1761,"('briposadas', 'Aerathil')",False,False
1762,"('briposadas', 'aocole')",False,False
1763,"('briposadas', 'carlosdavis')",False,False
1764,"('briposadas', 'mentaikosupaget')",False,False
1765,"('briposadas', 'pboothe')",False,False
1766,"('briposadas', 'jtbandes')",False,False
1767,"('briposadas', 'yogurtearl')",False,False
1768,"('briposadas', 'haaksmash')",False,False
1769,"('briposadas', 'angusho')",False,False
1770,"('briposadas', 'gdarklighter')",False,False
1771,"('briposadas', 'emalminator')",False,False
1772,"('briposadas', 'danwr')",False,False
1773,"('briposadas', 'Kevin_Hainline')",False,False
1774,"('briposadas', 'djtrindle')",False,False
1775,"('briposadas', 'ekayfoli')",False,False
1776,"('briposadas', 'dyong')",True,True
1777,"('briposadas', 'mtauraso')",False,False
1778,"('briposadas', 'eriksowa')",False,False
1779,"('briposadas', 'siapplebaum')",False,False
1780,"('briposadas', 'schimonster')",False,False
1781,"('briposadas', 'MikePricePhD')",False,False
1782,"('briposadas', 'jessibythebay')",False,False
1783,"('briposadas', 'jtspender')",False,False
1784,"('briposadas', 'drmorr0')",False,False
1785,"('briposadas', 'dorianscrima')",False,False
1786,"('briposadas', 'jeffreydrummond')",False,False
1787,"('briposadas', 'blampin')",False,False
1788,"('briposadas', 'franceshocutt')",False,False
1789,"('briposadas', 'MoreLuckey')",False,False
1790,"('elizjohansen', 'mattspencer_ee')",False,False
1791,"('elizjohansen', 'XandaSchofield')",False,False
1792,"('elizjohansen', 'stldenbroncofan')",False,False
1793,"('elizjohansen', 'ohmaimy')",False,False
1794,"('elizjohansen', 'PITraders')",False,False
1795,"('elizjohansen', 'HMCDOS')",False,False
1796,"('elizjohansen', 'BlaineHackman')",False,False
1797,"('elizjohansen', 'hmcen_official')",False,False
1798,"('elizjohansen', 'DaringRant')",False,False
1799,"('elizjohansen', 'abby_korth')",False,False
1800,"('elizjohansen', 'caitlin_vierra')",False,False
1801,"('elizjohansen', 'rf_mehlinger')",False,False
1802,"('elizjohansen', 'tony1athome')",False,False
1803,"('elizjohansen', 'vanessareality')",False,False
1804,"('elizjohansen', 'jtamm7')",False,False
1805,"('elizjohansen', 'gavmdr')",False,False
1806,"('elizjohansen', 'equan430')",False,False
1807,"('elizjohansen', 'terribletasman')",False,False
1808,"('elizjohansen', 'hocherie1')",False,False
1809,"('elizjohansen', 'jkim720')",False,False
1810,"('elizjohansen', 'InqHmc')",False,False
1811,"('elizjohansen', 'claremontind')",False,False
1812,"('elizjohansen', 'cmcforum')",False,False
1813,"('elizjohansen', 'KGIpres')",False,False
1814,"('elizjohansen', 'KeckGrad')",False,False
1815,"('elizjohansen', 'hkbyoung')",False,False
1816,"('elizjohansen', 'macavity42')",False,False
1817,"('elizjohansen', 'JackRNewhouse')",False,False
1818,"('elizjohansen', 'everner')",False,False
1819,"('elizjohansen', 'raunak_pednekar')",False,False
1820,"('elizjohansen', 'leslieforrrestr')",False,False
1821,"('elizjohansen', 'hmcicecreambike')",False,False
1822,"('elizjohansen', 'rdchambers')",False,False
1823,"('elizjohansen', 'Craigni')",False,False
1824,"('elizjohansen', 'LucidLunatic')",False,False
1825,"('elizjohansen', 'EvanHub')",False,False
1826,"('elizjohansen', 'HEKS86')",False,False
1827,"('elizjohansen', 'elsweato')",False,False
1828,"('elizjohansen', 'StephenBlankley')",False,False
1829,"('elizjohansen', 'SoniaMinassian')",False,False
1830,"('elizjohansen', 'stephani_shusta')",False,False
1831,"('elizjohansen', 'moniebalogna')",False,False
1832,"('elizjohansen', 'susanna_todaro')",False,False
1833,"('elizjohansen', 'gmcredo1')",False,False
1834,"('elizjohansen', 'EvannRamona')",False,False
1835,"('elizjohansen', 'jonessurgery')",False,False
1836,"('elizjohansen', 'FinalFrog')",False,False
1837,"('elizjohansen', 'MsKretsch')",False,False
1838,"('elizjohansen', 'gharrettwong')",False,False
1839,"('elizjohansen', 'steuard')",False,False
1840,"('elizjohansen', 'Aerathil')",False,False
1841,"('elizjohansen', 'aocole')",False,False
1842,"('elizjohansen', 'carlosdavis')",False,False
1843,"('elizjohansen', 'mentaikosupaget')",False,False
1844,"('elizjohansen', 'pboothe')",False,False
1845,"('elizjohansen', 'jtbandes')",False,False
1846,"('elizjohansen', 'yogurtearl')",False,False
1847,"('elizjohansen', 'haaksmash')",False,False
1848,"('elizjohansen', 'angusho')",False,False
1849,"('elizjohansen', 'gdarklighter')",False,False
1850,"('elizjohansen', 'emalminator')",False,False
1851,"('elizjohansen', 'danwr')",False,False
1852,"('elizjohansen', 'Kevin_Hainline')",False,False
1853,"('elizjohansen', 'djtrindle')",False,False
1854,"('elizjohansen', 'ekayfoli')",False,False
1855,"('elizjohansen', 'dyong')",False,False
1856,"('elizjohansen', 'mtauraso')",False,False
1857,"('elizjohansen', 'eriksowa')",False,False
1858,"('elizjohansen', 'siapplebaum')",False,False
1859,"('elizjohansen', 'schimonster')",False,False
1860,"('elizjohansen', 'MikePricePhD')",False,False
1861,"('elizjohansen', 'jessibythebay')",False,False
1862,"('elizjohansen', 'jtspender')",False,False
1863,"('elizjohansen', 'drmorr0')",False,False
1864,"('elizjohansen', 'dorianscrima')",False,False
1865,"('elizjohansen', 'jeffreydrummond')",False,False
1866,"('elizjohansen', 'blampin')",False,False
1867,"('elizjohansen', 'franceshocutt')",False,False
1868,"('elizjohansen', 'MoreLuckey')",False,False
1869,"('mattspencer_ee', 'XandaSchofield')",True,True
1870,"('mattspencer_ee', 'stldenbroncofan')",False,False
1871,"('mattspencer_ee', 'ohmaimy')",False,False
1872,"('mattspencer_ee', 'PITraders')",True,True
1873,"('mattspencer_ee', 'HMCDOS')",False,False
1874,"('mattspencer_ee', 'BlaineHackman')",False,False
1875,"('mattspencer_ee', 'hmcen_official')",False,False
1876,"('mattspencer_ee', 'DaringRant')",False,False
1877,"('mattspencer_ee', 'abby_korth')",False,False
1878,"('mattspencer_ee', 'caitlin_vierra')",False,False
1879,"('mattspencer_ee', 'rf_mehlinger')",False,False
1880,"('mattspencer_ee', 'tony1athome')",False,False
1881,"('mattspencer_ee', 'vanessareality')",False,False
1882,"('mattspencer_ee', 'jtamm7')",False,False
1883,"('mattspencer_ee', 'gavmdr')",False,False
1884,"('mattspencer_ee', 'equan430')",False,False
1885,"('mattspencer_ee', 'terribletasman')",False,False
1886,"('mattspencer_ee', 'hocherie1')",False,False
1887,"('mattspencer_ee', 'jkim720')",False,False
1888,"('mattspencer_ee', 'InqHmc')",False,False
1889,"('mattspencer_ee', 'claremontind')",False,False
1890,"('mattspencer_ee', 'cmcforum')",False,False
1891,"('mattspencer_ee', 'KGIpres')",False,False
1892,"('mattspencer_ee', 'KeckGrad')",False,False
1893,"('mattspencer_ee', 'hkbyoung')",False,False
1894,"('mattspencer_ee', 'macavity42')",False,False
1895,"('mattspencer_ee', 'JackRNewhouse')",False,False
1896,"('mattspencer_ee', 'everner')",False,False
1897,"('mattspencer_ee', 'raunak_pednekar')",False,False
1898,"('mattspencer_ee', 'leslieforrrestr')",False,False
1899,"('mattspencer_ee', 'hmcicecreambike')",False,False
1900,"('mattspencer_ee', 'rdchambers')",False,False
1901,"('mattspencer_ee', 'Craigni')",False,False
1902,"('mattspencer_ee', 'LucidLunatic')",False,False
1903,"('mattspencer_ee', 'EvanHub')",False,False
1904,"('mattspencer_ee', 'HEKS86')",False,False
1905,"('mattspencer_ee', 'elsweato')",False,False
1906,"('mattspencer_ee', 'StephenBlankley')",False,False
1907,"('mattspencer_ee', 'SoniaMinassian')",False,False
1908,"('mattspencer_ee', 'stephani_shusta')",False,False
1909,"('mattspencer_ee', 'moniebalogna')",False,False
1910,"('mattspencer_ee', 'susanna_todaro')",False,False
1911,"('mattspencer_ee', 'gmcredo1')",False,False
1912,"('mattspencer_ee', 'EvannRamona')",False,False
1913,"('mattspencer_ee', 'jonessurgery')",False,False
1914,"('mattspencer_ee', 'FinalFrog')",False,False
1915,"('mattspencer_ee', 'MsKretsch')",False,False
1916,"('mattspencer_ee', 'gharrettwong')",False,False
1917,"('mattspencer_ee', 'steuard')",False,False
1918,"('mattspencer_ee', 'Aerathil')",False,False
1919,"('mattspencer_ee', 'aocole')",False,False
1920,"('mattspencer_ee', 'carlosdavis')",False,False
1921,"('mattspencer_ee', 'mentaikosupaget')",False,False
1922,"('mattspencer_ee', 'pboothe')",False,False
1923,"('mattspencer_ee', 'jtbandes')",False,False
1924,"('mattspencer_ee', 'yogurtearl')",False,False
